"UserID","Age","Gender","Occupation","EducationLevel","MaritalStatus","NumDependents","Income","Expenditure","GiftsTransaction","TransactionTime","TransactionAmount","MerchantID","TransactionType","TransactionLocation","DeviceType","Terrorism","UserTenure","IsFraud"
2553,37,"Male","Professional","High School","Married",3,14369.15,31664.88,2301.3928,935.633333333333,33.67,"M003","Purchase","MLB","Mobile","False",10,0
721,42,"Female","Student","Bachelor","Married",2,69897.04,130240.228,1596.028,1240.9,10.412,"M007","Withdrawal","SYD","Desktop","False",104,1
3916,31,"Female","Student","High School","Single",4,40520.11,28091.27,4248.1824,601.8,99.63,"M003","Purchase","MLB","Mobile","False",80,0
65,21,"Female","Professional","Bachelor","Divorced",1,53705.83,21964.1,3207.0304,102.716666666667,187.472,"M006","Purchase","ADL","Mobile","True",100,1
2924,44,"Male","Student","High School","Single",3,48092.69,35823.48,2956.5816,1220.46666666667,678.4,"M004","Purchase","HB","Mobile","True",21,0
2315,31,"Male","Professional","High School","Married",1,70090.35,37465.32,10039.5316,632.316666666667,493.43,"M002","Withdrawal","BRS","Mobile","False",6,1
2617,31,"Male","Student","High School","Single",2,66877.12,74288.33,6146.598416,1232.63333333333,726.27,"M001","Purchase","ADL","Mobile","False",49,0
1516,38,"Male","Professional","High School","Single",3,57529.97,15857.83,5961.046,499.15,682.48,"M003","Purchase","HB","Mobile","False",95,0
580,36,"Male","Professional","Bachelor","Single",2,129331.32,15021.7,5599.4848,853.683333333333,310.03,"M001","Purchase","SYD","Mobile","False",96,0
797,27,"Male","Student","Bachelor","Married",1,66937.45,31964.06,33912.415488,788.816666666667,304.47,"M001","Payment","MLB","Desktop","False",26,0
978,18,"Female","Unemployed","PhD","Single",1,22138.06,137553.58,5141.3348,675.3,34.27,"M007","Purchase","MLB","Mobile","True",91,0
362,49,"Female","Retired","High School","Married",3,53296.69,9964.968,6506.416,906.716666666667,52.468,"M004","Purchase","PTH","Desktop","False",11,0
434,32,"Female","Retired","High School","Married",4,55167.16,12966.62,10054.5452,563.833333333333,23.19,"M007","Purchase","HB","Mobile","True",67,0
4110,18,"Male","Student","Bachelor","Single",2,94592.52,45022.83,1855.761712,1306.46666666667,359.94,"M007","Payment","PTH","Desktop","False",26,0
67,35,"Female","Student","High School","Divorced",2,56423.62,12872.144,18797.674,120.383333333333,6.004,"M003","Payment","ADL","Mobile","False",84,1
3549,18,"Female","Student","Master","Single",2,49673.62,29483.43,1275.9404,408.216666666667,328.72,"M004","Purchase","BRS","Desktop","False",80,0
4890,42,"Male","Unemployed","Master","Married",4,96477.5,30136.55,4736.438,592.183333333333,5.17,"M006","Transfer","BRS","Mobile","False",62,0
238,29,"Female","Student","Bachelor","Married",4,53755.25,43190.86,4925.4408,826.616666666667,63.11,"M001","Withdrawal","DRW","Desktop","True",39,1
3153,50,"Male","Unemployed","High School","Single",3,92084.17,51500.272,6784.8144,1439.01666666667,2.76,"M005","Purchase","SYD","Desktop","False",49,0
2391,36,"Male","Professional","Bachelor","Single",2,83792.92,81098.83,14167.7228,1332.1,67.72,"M006","Purchase","ADL","Mobile","False",57,0
3942,47,"Male","Retired","Bachelor","Married",3,50683.07,132774.54,17351.586,919.233333333333,80.85,"M007","Payment","PTH","Desktop","False",12,0
816,0.027,"Male","Unemployed","Bachelor","Single",3,92306.98,171853.55,3105.1692,185.666666666667,12.95,"M002","Purchase","HB","Mobile","False",13,1
1547,-41,"Female","Unemployed","PhD","Married",0,81916.76,31059.14,5483.1784,1026.9,479.68,"M001","Purchase","SYD","Mobile","False",91,0
316,19,"Female","Professional","Bachelor","Married",0,52843.32,19134.984,6765.9396,684.133333333333,496.496,"M007","Purchase","CB","Mobile","False",39,0
2175,43,"Male","Retired","PhD","Widowed",4,20721.63,36581.41,3843.756,992,395.18,"M001","Transfer","MLB","android","False",30,0
4672,36,"Male","Student","High School","Single",0,93501.23,102850.31,3895.304,165.45,366.79,"M007","Purchase","CB","Mobile","False",54,1
2563,35,"Male","Student","High School","Married",2,69667.7,18779.74,6927.3848,148.616666666667,616.74,"M005","Purchase","DRW","Mobile","False",59,1
958,51,"Male","Unemployed","Bachelor","Married",1,76101.24,15289.42,1121.5316,893.716666666667,223.49,"M003","Withdrawal","BRS","Desktop","False",38,1
1735,20,"Female","Professional","PhD","Widowed",1,76715.79,33213.25,8703.0468,615.216666666667,16.7,"M001","Transfer","HB","Desktop","False",48,0
3693,29,"Male","Professional","Master","Single",3,52380.1,28091.27,2420.9528,293.683333333333,120.67,"M001","Transfer","PTH","Mobile","True",22,0
3880,35,"Male","Unemployed","High School","Married",1,68908.82,20501.164,1797.88,755.95,678.912,"M008","Withdrawal","PTH","Desktop","False",25,1
229,-35,"Male","Professional","High School","Married",4,61082.79,49410.72,4227.9944,300.316666666667,14.84,"M007","Purchase","DRW","Mobile","False",90,1
382,35,"Female","Student","High School","Single",0,78404.02,62711.704,4433.78264,609.183333333333,19.164,"M006","Purchase","CB","Mobile","False",11,0
971,33,"Female","Unemployed","High School","Divorced",3,51135.94,24968.548,1029.98,87.6833333333333,85.624,"M005","Purchase","BRS","Mobile","True",70,1
2354,-31,"Male","Professional","High School","Single",3,32075.48,74288.33,3723.3924,774.05,1320.52,"M008","Purchase","DRW","Mobile","False",99,0
2426,39,"Female","Retired","High School","Single",2,68185.69,30589.71,6727.3472,672,1828.98,"M005","Purchase","SYD","Mobile","False",108,0
959,49,"Male","Student","Master","Married",4,29230.59,24128.432,18529.5656,692.166666666667,222.58,"M008","Transfer","MLB","Desktop","True",100,0
3349,34,"Male","Retired","Bachelor","Single",1,80504.69,227778.63,8230.359088,1000.11666666667,227.69,"M002","Purchase","DRW","Desktop","True",48,0
4505,45,"Male","Retired","Bachelor","Married",4,84475.87,14191.94,7885.6876,1085.2,278.64,"M008","Purchase","MLB","Mobile","True",19,0
3806,0.037,"Female","Retired","Bachelor","Married",1,38990.15,16068.47,10479.30856,566.383333333333,523.72,"M006","Purchase","CB","Mobile","False",86,0
4948,34,"Male","Retired","Bachelor","Married",2,85488.06,31964.06,5961.046,146.033333333333,47.02,"M008","Purchase","SYD","Mobile","False",5,1
4231,35,"Female","Professional","Bachelor","Single",3,124260.22,137553.58,303.2904,842.633333333333,65.33,"M001","Transfer","PTH","Desktop","False",69,0
2933,43,"Male","Professional","High School","Single",3,59968.15,12241.08,6188.3864,392.916666666667,4.052,"M006","Transfer","ADL","Mobile","False",52,0
3682,0.025,"Female","Professional","High School","Married",0,83846.36,12966.62,10054.5452,1235.06666666667,1490.39,"M001","Payment","MLB","Mobile","True",53,0
1053,34,"Male","Professional","Bachelor","Married",4,36285.42,9059.364,15162.41,681.266666666667,29.316,"M004","Purchase","CB","Desktop","False",42,0
1784,0.043,"Female","Professional","Master","Single",0,32955.35,88678.74,682.6288,708.216666666667,336.11,"M004","Payment","HB","Mobile","True",17,0
1080,24,"Female","Student","Master","Married",2,49866.12,41450.56,1674.9768,1023.21666666667,684.36,"M006","Transfer","PTH","android","True",17,0
4199,26,"Female","Retired","Bachelor","Single",4,76446.84,53773.73,21556.7856,235.283333333333,47.75,"M008","Withdrawal","CB","Desktop","False",59,1
2566,-52,"Male","Student","Master","Single",3,35285.22,129551.54,5266.9512,193.45,737.48,"M007","Purchase","BRS","iphone 15","True",93,1
2961,37,"Female","Student","Master","Single",1,76712.9,12119.01,3957.4164,446.35,37.14,"M001","Purchase","CB","Mobile","False",52,0
295,0.027,"Male","Unemployed","High School","Married",2,63994.37,36581.41,1275.9404,1261.83333333333,97.3,"M002","Purchase","CB","Desktop","True",69,0
3153,50,"Male","Unemployed","High School","Single",3,92084.17,98657.25,4736.438,1413.78333333333,259.71,"M002","Transfer","SYD","Mobile","False",49,0
4739,18,"Male","Student","Bachelor","Married",4,131469.21,6489.08,7933.09608,244.366666666667,2.16,"M006","Withdrawal","DRW","Mobile","True",63,1
1292,41,"Female","Professional","Bachelor","Married",3,57499.08,107300.35,140.8064,587.583333333333,256.6,"M003","Payment","HB","Mobile","True",56,0
2417,34,"Female","Professional","Master","Single",0,30591.31,46232.75,14167.7228,1120.7,396.27,"M008","Purchase","ADL","Desktop","False",116,0
1839,38,"Male","Student","Bachelor","Married",0,115290.86,102850.31,5097.8424,720.333333333333,684.29,"M008","Payment","HB","Desktop","False",68,0
4757,33,"Female","Unemployed","Bachelor","Married",2,28277.36,20009.67,23247.1876,472.666666666667,324.55,"M008","Withdrawal","DRW","Desktop","False",82,1
3057,48,"Female","Student","Bachelor","Married",3,141605.5,51820.616,704.9728,112.133333333333,748.56,"M003","Purchase","DRW","Desktop","True",63,1
1512,0.063,"Female","Student","Bachelor","Married",0,39690.86,25497.5,17351.586,1083.96666666667,435.31,"M007","Purchase","PTH","android","True",114,0
2887,32,"Male","Professional","High School","Married",2,57000.19,63853.48,4942.7868,468.366666666667,361.03,"M001","Purchase","BRS","Desktop","False",41,0
1202,43,"Male","Professional","High School","Single",2,21620.61,46683.72,3105.1692,775.816666666667,232.55,"M003","Purchase","CB","Desktop","False",64,0
923,36,"Male","Student","High School","Single",0,48094.89,9890.72,8847.4008,27.0666666666667,92.42,"M004","Transfer","ADL","Desktop","False",7,1
4879,42,"Male","Professional","High School","Married",3,157450.68,105079.53,5009.8776,958.4,223.02,"M002","Purchase","HB","Mobile","False",89,0
2273,40,"Male","Student","Bachelor","Married",4,119498.91,32318.24,23628.682784,837.416666666667,1706.05,"M008","Transfer","SYD","Desktop","False",35,0
4604,32,"Female","Professional","Bachelor","Single",2,57721.04,30589.71,6348.1656,556.066666666667,2066.61,"M001","Transfer","HB","Desktop","False",4,0
2911,-42,"Female","Professional","High School","Married",3,105622.07,227778.63,2355.332,113.066666666667,380.32,"M007","Payment","CB","Mobile","True",82,1
3215,50,"Male","Student","Bachelor","Single",1,70228.1,8113.604,12639.354,1147.98333333333,81.64,"M001","Transfer","DRW","Mobile","True",54,0
3620,54,"Male","Professional","High School","Married",4,57368.37,10562.892,155.036,737.65,107.024,"M008","Payment","PTH","Mobile","True",87,0
1800,36,"Male","Professional","Bachelor","Single",1,70724.95,19885.29,13612.978512,1170.8,67.55,"M001","Withdrawal","BRS","Mobile","False",65,1
2926,51,"Female","Student","Bachelor","Single",1,26682.16,72223.16,3010.7756,480.466666666667,332.95,"M001","Purchase","HB","Mobile","False",82,0
59,0.043,"Male","Professional","High School","Single",0,37904.32,53887.72,7483.1036,735.483333333333,53.72,"M004","Payment","PTH","Mobile","False",32,0
4944,34,"Male","Retired","High School","Single",0,38942.62,28843.27,3005.5228,796.6,38.3,"M002","Payment","BRS","Mobile","True",9,0
2634,46,"Male","Professional","High School","Single",4,79042.24,27171.12,63911.431472,543.883333333333,882.724,"M005","Purchase","DRW","Mobile","False",63,0
2062,-36,"Male","Unemployed","High School","Single",2,73635.05,33864.48,9140.011552,833.1,133.07,"M005","Purchase","BRS","Mobile","True",41,0
1918,28,"Male","Professional","High School","Single",4,79232.84,53773.73,4227.9944,820.9,1057.21,"M007","Transfer","BRS","Desktop","False",15,0
3153,50,"Male","Unemployed","High School","Single",3,92084.17,55817.31,73.067232,1439.98333333333,15.73,"M008","Purchase","PTH","Mobile","False",49,0
2904,44,"Female","Retired","Bachelor","Married",0,113357.94,14930.516,6190.47,436.383333333333,178.916,"M006","Withdrawal","DRW","Mobile","False",97,1
1914,21,"Female","Student","High School","Married",4,68958.47,10939.268,8697.8528,1161.58333333333,31.18,"M001","Purchase","MLB","Desktop","True",119,0
719,35,"Male","Unemployed","High School","Divorced",2,58632.58,33075.24,303.2904,176.333333333333,33.61,"M008","Purchase","ADL","Mobile","False",106,1
3289,0.036,"Female","Professional","PhD","Married",2,116392.31,28970.93,682.6288,75.9,1511.42,"M003","Withdrawal","ADL","Desktop","False",52,1
4094,21,"Female","Professional","Bachelor","Single",3,72740,14095.016,46392.2396,1439.98333333333,32.62,"M002","Purchase","MLB","Mobile","False",65,0
4597,30,"Male","Retired","High School","Single",4,49227.19,47571.28,6301.069152,1044.53333333333,164.64,"M006","Transfer","MLB","Desktop","True",87,0
1502,40,"Male","Student","Master","Single",1,40621.74,21018.15,21556.7856,517.666666666667,37.84,"M006","Purchase","MLB","Desktop","False",10,0
1272,26,"Female","Unemployed","High School","Single",0,79686.09,23339.876,24018.297856,502.266666666667,5.316,"M006","Purchase","CB","android","False",117,0
2159,25,"Male","Professional","Bachelor","Single",1,68571.43,39729.64,2776.536,993.783333333333,460.5,"M003","Purchase","MLB","Mobile","False",24,0
4802,-33,"Male","Student","PhD","Widowed",2,96167.96,98657.25,5705.6972,1044.75,120.24,"M003","Purchase","SYD","Desktop","False",1,0
585,44,"Male","Professional","High School","Single",3,30985.63,43993.956,41564.268032,1314.75,156.876,"M003","Purchase","BRS","Mobile","False",16,0
404,24,"Female","Student","Bachelor","Single",4,96234.79,107300.35,5266.9512,272.383333333333,73.03,"M007","Transfer","HB","Mobile","False",80,1
1385,32,"Male","Student","Bachelor","Single",1,79064.68,19995.804,2929.92,98.7166666666667,454.34,"M002","Purchase","PTH","android","True",49,1
2256,40,"Male","Student","High School","Married",0,84798.1,28042.32,3957.4164,539.25,576.98,"M002","Transfer","HB","Mobile","True",94,0
2894,21,"Male","Professional","High School","Married",4,112618.21,53773.73,6978.189568,1365,175.07,"M007","Purchase","BRS","Mobile","True",67,0
2234,50,"Male","Professional","High School","Married",2,85506.26,84715.33,2032.8532,287.466666666667,7.39,"M002","Purchase","PTH","Desktop","False",54,1
1515,38,"Male","Retired","High School","Single",0,87983.99,151904.79,9833.0064,1439.98333333333,636.55,"M008","Withdrawal","HB","iphone 15","False",46,1
2020,41,"Female","Professional","High School","Married",3,83177.87,66806.23,28991.97896,135.3,32,"M005","Purchase","BRS","Desktop","False",76,1
962,44,"Male","Professional","Bachelor","Married",3,62461.87,212198.7,23247.1876,1138.9,475.61,"M004","Withdrawal","DRW","Mobile","False",91,1
1993,27,"Male","Unemployed","High School","Married",1,62940.39,17670.384,10534.7844,863.716666666667,5.768,"M001","Purchase","SYD","Desktop","False",105,0
1253,0.031,"Male","Professional","High School","Single",0,57500.19,46232.75,10192.763616,608.433333333333,15.31,"M006","Purchase","PTH","Mobile","False",80,0
904,36,"Female","Professional","PhD","Single",0,78426.76,50845.76,682.6288,908.516666666667,1243.3,"M003","Purchase","CB","Mobile","False",10,0
3613,24,"Male","Unemployed","High School","Widowed",2,72453.72,45094.78,5009.8776,754.65,443.89,"M005","Transfer","SYD","Mobile","False",89,0
3362,0.039,"Male","Student","High School","Single",4,80334.77,98713.49,13144.264896,904.666666666667,3359.75,"M004","Transfer","DRW","Mobile","False",54,0
1857,18,"Female","Student","High School","Single",2,75319.88,3813.53,5579.6496,0,506.98,"M006","Withdrawal","CB","Mobile","False",22,1
942,46,"Male","Professional","High School","Single",3,72913.39,67421.53,59911.9864,325.183333333333,47.99,"M007","Transfer","PTH","Mobile","True",7,1
2484,0.025,"Male","Professional","High School","Single",2,33098.95,73813.56,2355.332,528.383333333333,245.27,"M002","Purchase","BRS","Desktop","False",15,0
1727,41,"Female","Retired","Bachelor","Single",4,50319.74,23911.35,7725.2224,650.15,163.96,"M004","Purchase","HB","android","True",102,0
165,45,"Male","Professional","Bachelor","Single",4,62310.6,158850.84,19382.6164,620.716666666667,19.9,"M008","Payment","MLB","Mobile","False",79,0
875,33,"Male","Professional","High School","Widowed",0,77182.21,29292.28,3621.1588,488.683333333333,295.49,"M001","Withdrawal","DRW","Mobile","False",16,1
2005,19,"Female","Unemployed","High School","Married",0,68162.38,77327.48,9900.9008,646.166666666667,271.01,"M003","Withdrawal","PTH","Mobile","True",3,1
2348,34,"Male","Student","High School","Married",4,146124.81,26376.66,12865.71048,215.016666666667,3796.65,"M008","Transfer","DRW","android","False",42,1
1954,21,"Female","Professional","High School","Single",4,83289.53,11257.312,8180.37,975.483333333333,14.388,"M001","Withdrawal","HB","Mobile","False",85,1
2706,36,"Male","Professional","Bachelor","Married",1,100917.82,83584.92,19693.117248,567.25,790.32,"M001","Purchase","SYD","Desktop","True",92,0
3933,48,"Male","Professional","Master","Single",2,70352.26,105079.53,382.298,292.816666666667,26.34,"M006","Purchase","ADL","Mobile","False",102,1
1954,21,"Female","Professional","High School","Single",4,83289.53,71354.51,3005.5228,1030.98333333333,76.35,"M008","Withdrawal","MLB","Mobile","False",85,0
4169,23,"Female","Professional","Master","Married",4,111423.55,32318.24,8640.603552,285.416666666667,90.54,"M003","Withdrawal","SYD","Mobile","True",52,1
2994,-29,"Male","Unemployed","High School","Married",2,34835.89,13909.15,2920.988,1154.16666666667,21.84,"M002","Payment","MLB","Mobile","False",42,0
1649,50,"Female","Student","High School","Married",2,74343.94,72223.16,3653.7732,433.133333333333,33.67,"M006","Withdrawal","MLB","Mobile","False",88,0
4538,27,"Male","Student","High School","Single",4,148637.76,17827.504,7902.9552,386.1,269.688,"M007","Withdrawal","BRS","Mobile","True",110,1
4789,0.03,"Male","Professional","Master","Single",1,22673.24,22465.4,5705.6972,1054.8,324.4,"M006","Purchase","HB","Mobile","False",89,0
1907,18,"Female","Professional","High School","Married",0,38816.8,25789.2,2032.8532,220.75,6.52,"M006","Purchase","CB","Mobile","True",70,1
225,30,"Female","Student","Bachelor","Married",4,37780.78,53887.72,1971.7208,786.333333333333,99.72,"M007","Purchase","DRW","Mobile","False",9,0
3122,35,"Female","Student","Bachelor","Single",4,53064.8,23917.29,3526.896128,638.5,678.4,"M002","Transfer","MLB","Mobile","False",33,0
4688,43,"Female","Professional","Bachelor","Divorced",1,47763.59,274590.83,23982.3836,91.1333333333333,234.37,"M002","Purchase","ADL","android","False",2,1
4435,42,"Female","Professional","Master","Single",3,38125.77,17237.004,12644.42,944.616666666667,228.724,"M006","Payment","CB","Mobile","False",15,0
2291,49,"Female","Professional","Bachelor","Married",2,43631.69,35221.92,7351.6856,742.066666666667,202.39,"M005","Purchase","CB","Mobile","True",117,0
4507,36,"Male","Professional","Bachelor","Single",2,72929.84,55817.31,682.6288,632.616666666667,130.85,"M004","Transfer","HB","Mobile","False",14,0
1912,42,"Male","Unemployed","Bachelor","Married",1,55070.51,91325.16,5579.6496,1321.88333333333,726.27,"M004","Purchase","SYD","Mobile","False",86,0
4298,32,"Female","Professional","Bachelor","Married",2,49122.36,25507.09,1168.0816,310.966666666667,304.47,"M002","Purchase","MLB","Desktop","False",95,0
3814,30,"Female","Unemployed","High School","Married",4,102161.33,28970.93,530.5132,1087.56666666667,289.22,"M002","Payment","DRW","Mobile","True",54,0
4490,0.028,"Male","Professional","High School","Single",1,35870.23,47571.28,59911.9864,335.683333333333,158.73,"M003","Purchase","CB","Mobile","True",40,1
2593,43,"Female","Student","High School","Single",0,103354.49,29677.08,7725.2224,479.8,151.01,"M004","Payment","BRS","Mobile","True",9,0
1697,30,"Female","Professional","High School","Married",3,78335.64,39729.64,1861.7844,277.283333333333,23.19,"M006","Purchase","CB","Mobile","True",86,1
4560,35,"Male","Professional","High School","Married",2,30346.34,58538.82,1923.1912,905.866666666667,51.82,"M002","Purchase","DRW","Mobile","False",102,0
3735,37,"Male","Retired","Bachelor","Single",4,43412.22,28042.32,19382.6164,902.183333333333,527.68,"M002","Purchase","BRS","Mobile","True",77,0
4687,18,"Female","Student","High School","Married",1,104414.84,19622.224,18277.54,217.8,282.468,"M002","Withdrawal","HB","iphone 15","False",47,1
4926,18,"Male","Professional","High School","Married",1,81443.28,55013.82,1577.2904,329,134.712,"M004","Purchase","ADL","Mobile","False",30,0
1524,46,"Male","Professional","High School","Married",1,66871.71,53773.73,854.756,291.116666666667,238.32,"M005","Purchase","SYD","Mobile","False",93,1
4629,34,"Female","Unemployed","Bachelor","Single",0,76760.11,7903.9,25859.15416,839.85,139.912,"M002","Purchase","PTH","Mobile","False",1,0
4763,27,"Male","Professional","Bachelor","Married",3,56640.92,58913.12,7545.67072,1139.26666666667,985.6,"M001","Transfer","PTH","Desktop","True",67,0
3550,35,"Male","Student","High School","Single",0,76740.87,84715.33,15800.961792,309.066666666667,378.21,"M001","Purchase","PTH","Mobile","True",4,1
4955,31,"Male","Professional","High School","Married",3,146593.14,151904.79,6331.53304,694.183333333333,395.18,"M005","Withdrawal","HB","Mobile","False",25,1
1105,36,"Male","Professional","Bachelor","Married",1,96451.59,37815.81,2920.988,584.816666666667,1479.73,"M003","Payment","ADL","Mobile","True",84,0
1297,26,"Male","Student","PhD","Married",2,71935.46,212198.7,3962.434,1228.25,223.49,"M003","Withdrawal","MLB","Mobile","False",59,0
4512,46,"Male","Student","Bachelor","Single",1,94533.14,42837.17,3653.7732,1077.06666666667,16.7,"M003","Payment","PTH","Mobile","False",43,0
2428,-18,"Female","Retired","High School","Married",3,72971.67,121751.41,57129.688,988.6,99.68,"M007","Purchase","DRW","Desktop","False",96,0
843,45,"Male","Student","Master","Divorced",1,48726.04,44672.46,15468.5356,583.4,47.02,"M002","Purchase","PTH","Mobile","False",67,0
1369,-31,"Male","Retired","Bachelor","Single",3,79899.49,12429.44,22432.715872,172.533333333333,434.6,"M005","Purchase","BRS","Mobile","True",78,1
698,35,"Male","Student","High School","Widowed",4,55141.54,81102.356,12756.2288,0,48.9,"M004","Purchase","SYD","Desktop","False",107,1
4248,38,"Male","Unemployed","Master","Married",1,81964.97,98713.49,23982.3836,790.966666666667,2068.74,"M002","Withdrawal","DRW","Mobile","False",75,1
234,32,"Female","Student","Bachelor","Single",1,101381.56,36310.24,736.24264,128.416666666667,455.96,"M003","Purchase","SYD","Mobile","False",35,1
984,18,"Female","Student","High School","Divorced",2,42686.38,48992.61,1168.0816,518.833333333333,336.11,"M001","Transfer","HB","Desktop","False",115,0
431,29,"Female","Student","Bachelor","Widowed",4,74279.65,54683.15,10738.8008,1326.21666666667,110.93,"M001","Purchase","SYD","Mobile","True",40,0
4656,28,"Male","Professional","High School","Widowed",4,32005.95,7000.228,11053.8904,432.1,74.952,"M007","Withdrawal","ADL","Desktop","True",62,1
4168,0.037,"Female","Student","Bachelor","Married",1,115382.97,37549.19,13922.8404,576.65,179.09,"M007","Purchase","MLB","android","True",37,0
3694,50,"Female","Student","Bachelor","Single",3,30766.98,11204.512,6903.5316,1232.53333333333,70.936,"M004","Transfer","CB","Desktop","True",23,0
814,-27,"Male","Student","Bachelor","Married",0,25344.37,28130.08,11039.7392,1126.46666666667,38.65,"M001","Purchase","ADL","Desktop","False",46,0
2761,37,"Female","Student","Master","Married",0,149434.63,17415.2,3003.439712,75.0166666666667,85.34,"M003","Purchase","CB","Mobile","False",110,1
3794,18,"Male","Professional","High School","Divorced",1,62474.73,51389.42,12029.9704,405.316666666667,27.11,"M007","Purchase","ADL","Mobile","True",31,0
4075,40,"Female","Professional","High School","Single",2,77006.06,97087.86,151.94,1266.48333333333,12.576,"M001","Purchase","HB","Mobile","False",40,0
603,45,"Female","Student","High School","Single",4,89997.9,9639.144,7450.1364,455.816666666667,12.544,"M002","Transfer","PTH","Mobile","False",6,0
3957,43,"Male","Professional","High School","Single",1,74089.4,15528.492,8125.7092,604.033333333333,8.484,"M004","Withdrawal","ADL","Mobile","False",97,1
251,33,"Male","Professional","Bachelor","Divorced",0,42296.48,23911.35,623.8484,553.983333333333,259.71,"M004","Purchase","MLB","Mobile","False",101,0
539,21,"Male","Retired","High School","Single",0,31794.69,43327.064,8984.92616,221.483333333333,88.256,"M001","Payment","MLB","Mobile","False",45,0
1611,24,"Male","Professional","High School","Married",3,53924.98,9241.916,21748.8264,1243.4,496.496,"M001","Payment","CB","Mobile","False",87,0
2003,25,"Male","Retired","Bachelor","Married",4,118736,32466.19,1861.7844,1148.25,94.83,"M007","Transfer","CB","Mobile","True",66,0
3040,26,"Female","Retired","Master","Single",2,73489.04,115999.84,2939.2944,956.216666666667,49.28,"M008","Withdrawal","DRW","Desktop","False",117,1
1807,39,"Female","Professional","Master","Single",2,161505.41,37479.91,8045.3296,720,40.11,"M006","Withdrawal","ADL","Mobile","True",112,1
3162,24,"Male","Unemployed","High School","Married",4,65750.9,15621.93,3076.122,58.9333333333333,684.29,"M007","Purchase","PTH","Mobile","False",37,1
4224,39,"Female","Professional","Bachelor","Married",3,89480,8407.26,5236.4,905.05,116.108,"M008","Withdrawal","SYD","Desktop","False",30,1
3207,42,"Male","Professional","High School","Married",1,56576.53,57613.8,14282.0888,65.0666666666667,125.108,"M007","Withdrawal","PTH","Mobile","False",106,1
1335,36,"Male","Professional","High School","Married",4,77443.2,158850.84,4582.64464,0,175.54,"M001","Purchase","MLB","Mobile","False",6,0
1412,43,"Male","Student","Master","Married",0,78122.14,170377.43,18179.104272,180.216666666667,232.55,"M008","Withdrawal","BRS","Mobile","False",45,1
2903,29,"Male","Student","High School","Single",1,54680.12,77327.48,6857.294416,169.2,22.39,"M003","Purchase","MLB","Desktop","False",53,0
4669,52,"Female","Retired","Bachelor","Married",4,68166.68,26376.66,57129.688,104.666666666667,50.93,"M005","Purchase","CB","Mobile","False",19,1
2343,40,"Male","Professional","High School","Married",2,46636.31,83584.92,15468.5356,49.65,510.02,"M003","Transfer","MLB","Mobile","False",71,0
565,0.032,"Male","Professional","High School","Single",1,71559.05,28222.07,13997.144,334.233333333333,4498.41,"M003","Transfer","CB","Desktop","False",23,1
1861,32,"Female","Retired","High School","Single",2,77072.44,11768.548,2717.92,375.816666666667,92.548,"M008","Withdrawal","PTH","Mobile","False",20,1
1785,45,"Female","Professional","High School","Single",3,62428.15,15312.064,617.008,1081.11666666667,356.272,"M008","Payment","DRW","Mobile","False",10,0
2599,18,"Female","Retired","High School","Divorced",2,126315.56,27838.15,7176.3048,484.716666666667,130.77,"M004","Payment","PTH","Mobile","True",38,0
4259,20,"Male","Professional","Bachelor","Married",2,66986.86,14063.24,10738.8008,1241.2,474.94,"M002","Withdrawal","CB","Mobile","False",12,1
348,37,"Female","Professional","Bachelor","Single",0,78057.46,13909.15,18638.7964,236.683333333333,1318.07,"M006","Withdrawal","MLB","Mobile","False",62,1
2413,49,"Female","Unemployed","High School","Married",4,60330.32,30198.73,13922.8404,155.966666666667,380.32,"M002","Transfer","CB","Mobile","True",92,1
3770,36,"Male","Professional","Bachelor","Married",2,36483.6,22465.4,11030.4096,1109.81666666667,33.61,"M004","Purchase","HB","Mobile","False",80,0
2827,29,"Male","Professional","Bachelor","Married",2,73938.3,23752.73,5012.212352,562.283333333333,1130.89,"M008","Purchase","BRS","Mobile","False",62,0
4271,33,"Male","Student","High School","Widowed",2,69962.3,25356.27,17654.2884,1286.91666666667,636.55,"M008","Withdrawal","PTH","Mobile","True",26,1
269,22,"Female","Student","High School","Married",3,58423.15,130240.228,2623.467056,286.25,2.16,"M002","Purchase","MLB","Desktop","True",24,0
1246,0.035,"Male","Professional","Master","Married",2,40990.08,23917.29,209.034,779.883333333333,32,"M001","Transfer","PTH","Mobile","False",75,0
4191,0.032,"Male","Retired","Bachelor","Married",1,68328.2,53551.53,522.144,251.033333333333,301.48,"M003","Purchase","DRW","Desktop","False",13,1
493,49,"Female","Professional","High School","Married",2,92762.32,23906.09,12029.9704,1250.35,475.61,"M004","Purchase","BRS","Mobile","False",89,0
2333,37,"Female","Professional","High School","Single",2,159837.02,24495.43,12207.298656,1228.93333333333,140.54,"M001","Purchase","DRW","Desktop","False",104,0
1557,29,"Female","Retired","Bachelor","Single",0,43513.26,10315.68,31911.936,94.6,21.088,"M002","Payment","PTH","Mobile","False",23,1
771,44,"Female","Professional","Master","Married",2,27984.35,274590.83,2939.2944,955.366666666667,572.14,"M008","Withdrawal","PTH","Desktop","False",113,1
1482,-40,"Male","Professional","Master","Married",4,37293.59,12961.9,8045.3296,500.6,4346.87,"M006","Transfer","CB","Desktop","False",119,0
1821,-43,"Female","Professional","Bachelor","Married",0,50322.94,91325.16,3076.122,507.083333333333,312.21,"M001","Purchase","BRS","Desktop","False",104,0
